id_cliente,idade,sexo,renda_mensal,tempo_como_cliente,uso_app_diario,cancelou_servico
955,34,Feminino,6040.218367870991,10,88.39873176161086,0
956,46,Masculino,4411.981040121305,1,16.52634726232154,0
957,38,Feminino,6589.904576069933,7,7.963145368506829,0
958,39,Masculino,5925.508924365046,9,60.67179329597214,1
959,40,Feminino,6025.353984800717,2,31.427138774117935,1
960,39,Feminino,2951.0664331991984,10,38.63524944514759,0
961,41,Feminino,6817.915978079601,5,29.376872437377717,1
962,48,Masculino,5391.875796850784,10,39.80399718464975,0
963,36,Masculino,4446.084291130695,4,76.97076224192682,0
964,42,Masculino,5215.082701013376,6,61.04256917236239,0
965,34,Feminino,2335.64715065252,6,62.24447023773954,0
966,49,Feminino,5612.979217221006,2,16.67545888414709,1
967,28,Masculino,3455.9427377268926,2,21.976925268942615,0
968,53,Masculino,2970.994571234698,4,0.0,0
969,34,Masculino,2716.461220673163,1,28.81238357834492,0
970,20,Masculino,6669.032562484888,9,64.13406372771317,0
971,36,Masculino,4056.104909460817,7,55.33893031496742,0
972,28,Masculino,7300.591564874749,7,40.56973474095752,1
973,43,Feminino,4196.297805421554,3,44.55399432563894,1
974,28,Masculino,2438.96306361058,3,31.22228914849189,0
975,30,Feminino,3325.2133400770113,1,49.09517764803569,0
976,16,Feminino,6853.717430010408,3,60.3175655896123,0
977,30,Masculino,4766.152733094998,3,12.682264251790542,0
978,10,Masculino,4177.569055264099,4,50.992953756746964,0
979,19,Feminino,5240.027338779181,4,63.648697419093345,0
980,42,Masculino,5752.674104251318,3,36.69799422073261,0
981,42,Masculino,6676.098223853691,10,59.014012242411674,0
982,39,Feminino,7172.748844839389,8,101.29308888945106,0
983,25,Feminino,4460.347031316372,8,42.91314414026216,0
984,34,Feminino,3010.928470876943,1,52.866141000106474,0
985,34,Masculino,4379.802258315086,7,30.238858326772167,0
986,23,Feminino,5390.42075987433,2,48.62502325204101,1
987,50,Masculino,3554.3616106840836,1,54.20543249964608,0
988,43,Feminino,3564.2736276574356,3,48.89684680540276,1
989,32,Feminino,5515.681822324828,4,24.606093605822863,0
990,35,Feminino,4927.021472644324,6,49.12723542650902,0
991,37,Masculino,5049.19549311738,10,74.24391877435274,0
992,14,Masculino,3862.256997949896,5,53.972715290290544,1
993,32,Feminino,4654.398928691349,4,64.23974378143683,0
994,28,Feminino,3613.6502835975434,8,40.259760599747445,0
995,24,Feminino,6335.29761668718,4,59.99800478847421,0
996,32,Masculino,6552.874002085629,10,50.58535676433052,0
997,52,Feminino,2230.718206642859,2,25.98178540625536,0
998,41,Masculino,3605.733709711385,3,51.37042009597749,1
999,29,Feminino,2755.2061173648813,6,25.16606673119379,0
1000,40,Feminino,4024.9640983896525,8,32.34239450230416,0
